arm	family	file	line	channel	commented	level	sink	text
B	config	src/mainModule/checkConfig.cpp	601	std::cout	True	(console)	(console)	"clef candidate " << *itKey << std::endl
B	config	src/mainModule/checkConfig.cpp	606	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"key " + *itKey + " has been removed from config.ini"
B	config	src/tools/init_parser.cpp	62	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Init_parser : can't find config file "+ file
B	config	src/tools/init_parser.cpp	70	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Init_parser : can't read config file "+ file
B	config	src/tools/init_parser.cpp	83	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Init_parser : can't open config file "+ file_name
B	config	src/tools/init_parser.cpp	91	printf	False	(console)	(console)	"string key %s\n", key.c_str()
B	config	src/tools/init_parser.cpp	95	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser can't find the configuration key \"" + key + "\", default empty string returned"
B	config	src/tools/init_parser.cpp	106	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser def_str " + section + ":" + key
B	config	src/tools/init_parser.cpp	113	printf	False	(console)	(console)	"int key %s\n", key.c_str()
B	config	src/tools/init_parser.cpp	120	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser : can't find the configuration key \"" + key + "\", default 0 value returned"
B	config	src/tools/init_parser.cpp	133	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser def_int " + section + ":" + key
B	config	src/tools/init_parser.cpp	140	printf	False	(console)	(console)	"double key %s\n", key.c_str()
B	config	src/tools/init_parser.cpp	147	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser : can't find the configuration key \"" + key + "\", default 0 value returned"
B	config	src/tools/init_parser.cpp	160	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser def_double " + section + ":" + key
B	config	src/tools/init_parser.cpp	167	printf	False	(console)	(console)	"boolean key %s\n", key.c_str()
B	config	src/tools/init_parser.cpp	174	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser : can't find the configuration key \"" + key + "\", default 0 value returned"
B	config	src/tools/init_parser.cpp	187	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Init_parser def_bool " + section + ":" + key
B	config	src/tools/init_parser.cpp	283	std::cout	True	(console)	(console)	nbKey<< std::endl
B	config	src/tools/init_parser.cpp	288	std::cout	True	(console)	(console)	"|->" << keys[j]<< std::endl
B	config	src/tools/app_settings.cpp	121	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loaded experimental settings from " + file
B	config	src/tools/app_settings.cpp	252	std::cout	False	(console)	(console)	"------------------------------------------------------" << std::endl
B	config	src/tools/app_settings.cpp	253	std::cout	False	(console)	(console)	"getConfigFile " << getConfigFile() << std::endl
B	config	src/tools/app_settings.cpp	254	std::cout	False	(console)	(console)	"getConfigDir " << getConfigDir() << std::endl
B	config	src/tools/app_settings.cpp	255	std::cout	False	(console)	(console)	"getDataRoot " << getDataRoot() << std::endl
B	config	src/tools/app_settings.cpp	256	std::cout	False	(console)	(console)	"getDataDir " << getDataDir() << std::endl
B	config	src/tools/app_settings.cpp	257	std::cout	False	(console)	(console)	"getLocaleDir " << getLocaleDir() << std::endl
B	config	src/tools/app_settings.cpp	258	std::cout	False	(console)	(console)	"getUserFontDir " << getUserFontDir() << std::endl
B	config	src/tools/app_settings.cpp	259	std::cout	False	(console)	(console)	"getScriptDir " << getScriptDir() << std::endl
B	config	src/tools/app_settings.cpp	260	std::cout	False	(console)	(console)	"getLogDir " << getLogDir() << std::endl
B	config	src/tools/app_settings.cpp	261	std::cout	False	(console)	(console)	"getWebDir " << getWebDir() << std::endl
B	config	src/tools/app_settings.cpp	262	std::cout	False	(console)	(console)	"getLandscapeDir " << getLandscapeDir() << std::endl
B	config	src/tools/app_settings.cpp	263	std::cout	False	(console)	(console)	"getSkyCultureDir " << getSkyCultureDir() << std::endl
B	config	src/tools/app_settings.cpp	264	std::cout	False	(console)	(console)	"getAudioDir " << getAudioDir() << std::endl
B	config	src/tools/app_settings.cpp	265	std::cout	False	(console)	(console)	"getVideoDir " << getVideoDir() << std::endl
B	config	src/tools/app_settings.cpp	266	std::cout	False	(console)	(console)	"getMediaDir " << getMediaDir() << std::endl
B	config	src/tools/app_settings.cpp	267	std::cout	False	(console)	(console)	"getFtpDir " << getFtpDir() << std::endl
B	config	src/tools/app_settings.cpp	268	std::cout	False	(console)	(console)	"getShaderDir " << getShaderDir() << std::endl
B	config	src/tools/app_settings.cpp	269	std::cout	False	(console)	(console)	"getModel3DDir " << getModel3DDir() << std::endl
B	config	src/tools/app_settings.cpp	270	std::cout	False	(console)	(console)	"getVR360Dir " << getVR360Dir() << std::endl
B	config	src/tools/app_settings.cpp	271	std::cout	False	(console)	(console)	"getPictureDir " << getPictureDir() << std::endl
B	config	src/tools/app_settings.cpp	272	std::cout	False	(console)	(console)	"getTextureDir " << getTextureDir() << std::endl
B	config	src/tools/app_settings.cpp	273	std::cout	False	(console)	(console)	"getLanguageDir " << getLanguageDir() << std::endl
B	config	src/tools/app_settings.cpp	274	std::cout	False	(console)	(console)	"getScreenshotDirectory " << getScreenshotDirectory() << std::endl
B	config	src/tools/app_settings.cpp	275	std::cout	False	(console)	(console)	"getVframeDirectory " << getVframeDirectory() << std::endl
B	config	src/tools/app_settings.cpp	276	std::cout	False	(console)	(console)	"------------------------------------------------------" << std::endl
B	star	src/starModule/hip_star_mgr.cpp	79	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	oss.str()
B	star	src/starModule/hip_star_mgr.cpp	90	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	oss.str()
B	star	src/starModule/hip_star_mgr.cpp	125	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"Star color not define"
B	star	src/starModule/hip_star_mgr.cpp	134	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ColorTable index Error"
B	star	src/starModule/hip_star_mgr.cpp	188	std::cerr	False	(console)	(console)	"ERROR: HipStarMgr::HipStarMgr: no memory" << std::endl
B	star	src/starModule/hip_star_mgr.cpp	426	clog	True	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"HipStarMgr: Can't create starFont"
B	star	src/starModule/hip_star_mgr.cpp	448	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loading star data..."
B	star	src/starModule/hip_star_mgr.cpp	458	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	_("Loading catalog ") + std::string(cat_file_name)
B	star	src/starModule/hip_star_mgr.cpp	466	std::cerr	False	(console)	(console)	cat_file_name << ", " << z->level << ": duplicate level" << std::endl
B	star	src/starModule/hip_star_mgr.cpp	487	std::cerr	False	(console)	(console)	"ERROR: stars:cat_hip_sp_file_name not found" << std::endl
B	star	src/starModule/hip_star_mgr.cpp	492	std::cerr	False	(console)	(console)	"ERROR while loading data from " << ("stars/" + cat_hip_sp_file_name) << ": " << e.what()
B	star	src/starModule/hip_star_mgr.cpp	498	std::cerr	False	(console)	(console)	"ERROR: stars:cat_hip_cids_file_name not found" << std::endl
B	star	src/starModule/hip_star_mgr.cpp	503	std::cerr	False	(console)	(console)	"ERROR while loading data from " << ("stars/" + cat_hip_cids_file_name) << ": " << e.what() << std::endl
B	star	src/starModule/hip_star_mgr.cpp	510	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	oss.str()
B	star	src/starModule/hip_star_mgr.cpp	522	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loading star names from " + commonNameFile
B	star	src/starModule/hip_star_mgr.cpp	526	std::cerr	False	(console)	(console)	"Warning " << commonNameFile << " not found." << std::endl
B	star	src/starModule/hip_star_mgr.cpp	536	std::cerr	False	(console)	(console)	"ERROR: StarMgr::loadCommonNames(" << commonNameFile << "): bad line: \"" << line << '"' << std::endl
B	star	src/starModule/hip_star_mgr.cpp	571	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loading star sci names from " + sciNameFile
B	star	src/starModule/hip_star_mgr.cpp	576	std::cerr	False	(console)	(console)	"Warning " << sciNameFile << " not found." << std::endl
B	star	src/starModule/hip_star_mgr.cpp	586	std::cerr	False	(console)	(console)	"ERROR: StarMgr::loadSciNames(" << sciNameFile << "): bad line: \"" << line << '"' << std::endl
B	star	src/starModule/hip_star_mgr.cpp	1255	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"VariableStar error, limit of 127 variable stars reached"
B	star	src/starModule/hip_star_mgr.cpp	1354	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"VariableStar error opening "+fileName + " - Feature disabled"
B	star	src/starModule/hip_star_mgr.cpp	1368	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"VariableStar error parsing "+record
B	star	src/starModule/hip_star_mgr.cpp	1392	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"VariableStar error parsing "+record
B	star	src/starModule/zone_array.cpp	102	std::cout	False	(console)	(console)	"ZoneArray::create(" << extended_file_name << "): warning while loading \"" << fname << "\": " << e.what()
B	star	src/starModule/zone_array.cpp	107	fprintf	False	(console)	(console)	stderr,"ZoneArray::create(%s): fopen failed\n", extended_file_name.c_str()
B	star	src/starModule/zone_array.cpp	110	printf	True	(console)	(console)	"Loading %s: ",extended_file_name.c_str()
B	star	src/starModule/zone_array.cpp	120	printf	False	(console)	(console)	"bad file\n"
B	star	src/starModule/zone_array.cpp	127	printf	False	(console)	(console)	"you must convert catalogue " #if (!defined(__GNUC__)) "to native format " #endif "before mmap loading\n"
B	star	src/starModule/zone_array.cpp	134	printf	False	(console)	(console)	"byteswap "
B	star	src/starModule/zone_array.cpp	147	printf	False	(console)	(console)	"you must convert catalogue to native format before mmap loading\n"
B	star	src/starModule/zone_array.cpp	154	printf	False	(console)	(console)	"no star catalogue file\n"
B	star	src/starModule/zone_array.cpp	161	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	oss.str()
B	star	src/starModule/zone_array.cpp	166	printf	False	(console)	(console)	"unsupported version, "
B	star	src/starModule/zone_array.cpp	173	printf	False	(console)	(console)	"no memory, "
B	star	src/starModule/zone_array.cpp	179	printf	False	(console)	(console)	"unsupported version, "
B	star	src/starModule/zone_array.cpp	186	printf	False	(console)	(console)	"no memory, "
B	star	src/starModule/zone_array.cpp	192	printf	False	(console)	(console)	"unsupported version, "
B	star	src/starModule/zone_array.cpp	199	printf	False	(console)	(console)	"no memory, "
B	star	src/starModule/zone_array.cpp	204	printf	False	(console)	(console)	"bad file type, "
B	star	src/starModule/zone_array.cpp	210	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	oss.str()
B	star	src/starModule/zone_array.cpp	212	printf	False	(console)	(console)	"initialization failed\n"
B	star	src/starModule/zone_array.cpp	249	std::cerr	False	(console)	(console)	"ERROR: ZoneArray1::updateHipIndex: invalid HP number: " << hip << std::endl
B	star	src/starModule/zone_array.cpp	442	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: no memory (1)" << std::endl
B	star	src/starModule/zone_array.cpp	448	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: no memory (2)" << std::endl
B	star	src/starModule/zone_array.cpp	487	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: mmap(" << fileno(f) << ',' << start_in_file << ',' << (sizeof(Star)*nr_of_stars) << ") failed: " << strerror(errno) << std::endl
B	star	src/starModule/zone_array.cpp	505	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: _get_osfhandle(_fileno(f)) failed" << std::endl
B	star	src/starModule/zone_array.cpp	510	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: CreateFileMapping failed: " << GetLastError() << std::endl
B	star	src/starModule/zone_array.cpp	518	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: " "MapViewOfFile failed: " << GetLastError() << ", page_size: " << page_size << std::endl
B	star	src/starModule/zone_array.cpp	541	std::cerr	False	(console)	(console)	"ERROR: SpecialZoneArray(" << level << ")::SpecialZoneArray: no memory (3)" << std::endl
B	nebula	src/coreModule/nebula_mgr.cpp	49	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"DSO: error while loading pictogram texture"
B	nebula	src/coreModule/nebula_mgr.cpp	124	std::cout	True	(console)	(console)	testName << std::endl
B	nebula	src/coreModule/nebula_mgr.cpp	129	std::cout	True	(console)	(console)	testName << "=" << uname << std::endl
B	nebula	src/coreModule/nebula_mgr.cpp	138	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"DSO: Requested nebula to delete not found " + name
B	nebula	src/coreModule/nebula_mgr.cpp	369	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"nebula: replacing user added nebula with name " + _englishName
B	nebula	src/coreModule/nebula_mgr.cpp	373	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::INTERNAL	"dso: hide nebula with name " + _englishName
B	nebula	src/coreModule/nebula_mgr.cpp	395	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loading NGC data... "
B	nebula	src/coreModule/nebula_mgr.cpp	399	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"NGC data file " + cat + " not found""Loading NGC data... "
B	nebula	src/coreModule/nebula_mgr.cpp	416	printf	True	(console)	(console)	"error creating nebula\n"
B	nebula	src/coreModule/nebula_mgr.cpp	423	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Nebula: "+ std::to_string(i) + " items loaded, " + std::to_string(data_drop) + " dropped"
B	skyculture	src/coreModule/sky_localizer.cpp	40	std::cerr	True	(console)	(console)	"Unable to find culture directory:" << cultureDir << std::endl
B	skyculture	src/coreModule/constellation_mgr.cpp	156	printf	True	(console)	(console)	"%s\n", (*iter)->getShortName().c_str()
B	skyculture	src/coreModule/constellation_mgr.cpp	162	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"No constellation Color with shortName "+_name
B	skyculture	src/coreModule/constellation_mgr.cpp	178	printf	True	(console)	(console)	"%s\n", (*iter)->getShortName().c_str()
B	skyculture	src/coreModule/constellation_mgr.cpp	184	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"No constellation label with shortName "+_name
B	skyculture	src/coreModule/constellation_mgr.cpp	208	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Constellation_Mgr::loadLinesAndArt can't open constellation data file "+ fileName
B	skyculture	src/coreModule/constellation_mgr.cpp	235	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadLinesAndArt on line " + std::to_string(line) + " of " + fileName
B	skyculture	src/coreModule/constellation_mgr.cpp	254	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadLinesAndArt Can't open " + artfileName
B	skyculture	src/coreModule/constellation_mgr.cpp	279	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadLinesAndArt Can't open " + artfileName
B	skyculture	src/coreModule/constellation_mgr.cpp	291	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadLinesAndArt Error parsing constellation art record " + record
B	skyculture	src/coreModule/constellation_mgr.cpp	308	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadLinesAndArt can't find constellation called : " + shortname
B	skyculture	src/coreModule/constellation_mgr.cpp	553	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"ConstellationMgr::loadNames :: Can't open file " + namesFile
B	skyculture	src/coreModule/constellation_mgr.cpp	644	clog	False	LOG_TYPE::L_WARNING	LOG_FILE::SCRIPT	"No constellation ArtIntensity with shortName "+_name
B	skyculture	src/coreModule/constellation_mgr.cpp	904	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Boundary file " + boundaryFile + " not found"
B	skyculture	src/coreModule/constellation_mgr.cpp	908	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Loading Constellation boundary data..."
B	skyculture	src/coreModule/constellation_mgr.cpp	956	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"(" + std::to_string(i) + " segments loaded)"
C	illuminate	src/coreModule/illuminate_mgr.cpp	62	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Error loading texture illuminateTex"
C	illuminate	src/coreModule/illuminate_mgr.cpp	81	std::cout	True	(console)	(console)	num << " ra/de " << ra << " " << de << " mag " << mag << " color " << color[0]<< ":"<< color[1]<< ":"<< color[2]<< std::endl
C	illuminate	src/coreModule/illuminate_mgr.cpp	82	std::cout	True	(console)	(console)	num << " only" <<std::endl
C	illuminate	src/coreModule/illuminate_mgr.cpp	164	std::cout	True	(console)	(console)	num << " ra/de " << ra << " " << de << " mag " << mag << " color " << color[0]<< ":"<< color[1]<< ":"<< color[2]<< std::endl
C	illuminate	src/coreModule/illuminate_mgr.cpp	165	std::cout	True	(console)	(console)	num << " with color" << std::endl
C	illuminate	src/coreModule/illuminate_mgr.cpp	288	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::SCRIPT	"illuminate: error when loading user texture "+ fileName
C	logchannel	src/tools/log.cpp	95	std::cerr	False	(console)	(console)	"(EE): Couldn't open file log!\n Please check file/directory permissions" << std::endl
C	logchannel	src/tools/log.cpp	207	std::cerr	False	(console)	(console)	ligne
C	logchannel	src/tools/log.cpp	209	std::cout	False	(console)	(console)	ligne
C	logchannel	src/main.cpp	72	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Welcome to spacecrafter"
C	logchannel	src/main.cpp	74	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	strMsg
C	logchannel	src/main.cpp	81	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	strMsg
C	logchannel	src/main.cpp	95	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"call to uname() with an invalid pointer"
C	logchannel	src/main.cpp	98	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"error calling uname()"
C	logchannel	src/main.cpp	107	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	strMsg
C	logchannel	src/main.cpp	115	std::cout	False	(console)	(console)	APP_NAME << std::endl
C	logchannel	src/main.cpp	116	std::cout	False	(console)	(console)	_("Usage: %s [OPTION] ...\n -v, --version \tOutput version information and exit.\n -h, --help \tDisplay this help and exit.\n")
C	logchannel	src/main.cpp	124	std::cout	False	(console)	(console)	APP_NAME << std::endl
C	logchannel	src/main.cpp	133	std::cout	False	(console)	(console)	APP_NAME << std::endl
C	logchannel	src/main.cpp	134	std::cout	False	(console)	(console)	argv[0] << " don't use command line argument(s)"<< std::endl
C	logchannel	src/main.cpp	135	std::cout	False	(console)	(console)	"Try `"<< argv[0] << " --help' for more information."<< std::endl
C	logchannel	src/main.cpp	158	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"Saved getpid is : "+ ch
C	logchannel	src/main.cpp	171	clog	False	LOG_TYPE::L_INFO	LOG_FILE::INTERNAL	"File file.lock successfully deleted"
C	logchannel	src/main.cpp	173	clog	False	LOG_TYPE::L_ERROR	LOG_FILE::INTERNAL	"Error deleting file.lock"
