# f104_solver  slice=f348bd34  steps_per_call=1
pos_slice=0645185a
name	arm	call	iterate	residual	pos_x	pos_y	pos_z
Arrokoth	ctor	0	-141.14637148395889	0.00030215852382298181	-	-	-
Arrokoth	ctor	1	3.453017079217616	0.0029861474537757893	40.898901590060291	20.243863421329639	-1.4328320654950368
Arrokoth	ctor	2	3.4499094716650078	0.00010645454197488746	40.960942523429807	20.121846248013419	-1.4289053252523094
Arrokoth	ctor	3	3.4500197046501615	3.7779646806512801e-06	40.958748304435019	20.126177726549901	-1.4290448449717481
Arrokoth	ctor	4	3.4500157925945958	1.3407381782570837e-07	40.958826183197388	20.126024010950928	-1.4290398938498974
Arrokoth	ctor	5	3.4500159314270857	4.7580646089784295e-09	40.958823419417065	20.126029466072755	-1.4290400695575249
Ceres	ctor	0	-9180.4990876695283	0.0031851486473897239	-	-	-
Ceres	ctor	1	23.74068667123084	0.023263238601053615	0.98342732214274786	2.5415716827399755	-0.10189757549631553
Ceres	ctor	2	23.717651488319234	0.00030593233817910459	1.0431063761595065	2.5225344456087577	-0.11348885685657592
Ceres	ctor	3	23.717349442478085	3.7339679685999272e-06	1.0438859743216291	2.5222755612364351	-0.11364059409463595
Ceres	ctor	4	23.717345756086335	4.5527688286028933e-08	1.0438954886358216	2.5222724001422447	-0.11364244596608636
Ceres	ctor	5	23.717345711138435	5.5510440688522067e-10	1.0438956046430734	2.5222723615990388	-0.11364246854581049
Charon	ctor	0	-2362262.6576305525	3.186054527759552e-05	-	-	-
Charon	ctor	1	5328.3526239421199	0.010327559105462569	8.5878580582689448e-05	6.5152320656263981e-05	-4.552228739200508e-05
Charon	ctor	2	5328.3367815240017	0.00020710307580884546	8.5914169509255527e-05	6.6171188889713834e-05	-4.3945338244188687e-05
Charon	ctor	3	5328.3365770923201	2.6768402676680125e-06	8.5914485995681312e-05	6.6184226755516411e-05	-4.3924915728848681e-05
Charon	ctor	4	5328.336574450077	3.459717845544219e-08	8.5914490062399587e-05	6.6184395249223611e-05	-4.3924651759368909e-05
